"design","n1","n2","r","theta","lnM_true","delta_var_cap","delta_var_capped_rate","delta_var_capped_n","bias_PI","bias_BC","Var_MC_PI","Var_MC_BC","Var_delta_bar","Var_SAFE_bar","rb_delta_PI","rb_delta_BC","rb_SAFE_PI","rb_SAFE_BC","cover_PI","cover_BC","rmse_PI","rmse_BC","PI_valid_rate","SAFE_kept_rate","SAFE_status_ok","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","facet_label"
"indep",5,5,NA,1,-0.346573590279973,20,0,0,NA,0.0930784976596906,NA,0.161382850205912,NA,0.436159066847471,NA,NA,NA,170.263578993037,NA,0.945,NA,0.411387338990236,0,0.473052354978042,1,NA,-0.253495092620282,NA,0.0930784976596906,NA,0.436159066847471,NA,170.263578993037,NA,0.411387338990236,NA,0.945,"indep n1=5 n2=5"
"indep",10,10,NA,1,-0.346573590279973,20,0,0,NA,-0.0888597077140937,NA,0.166066896587875,NA,0.325763855366087,NA,NA,NA,96.1642338475977,NA,0.97,NA,0.416092068850116,0,0.499913056710769,1,NA,-0.435433297994066,NA,-0.0888597077140937,NA,0.325763855366087,NA,96.1642338475977,NA,0.416092068850116,NA,0.97,"indep n1=10 n2=10"
"indep",20,20,NA,1,-0.346573590279973,20,0,0,NA,-0.185636540272417,NA,0.148958591469783,NA,0.228436518085839,NA,NA,NA,53.3557184126422,NA,0.97,NA,0.427404636845164,0,0.556046005582829,1,NA,-0.53221013055239,NA,-0.185636540272417,NA,0.228436518085839,NA,53.3557184126422,NA,0.427404636845164,NA,0.97,"indep n1=20 n2=20"
"indep",100,100,NA,1,-0.346573590279973,20,0,0,NA,-0.0502268716378563,NA,0.0241205493913568,NA,0.028065335024759,NA,NA,NA,16.3544601302312,NA,0.975,NA,0.162857868335938,0,0.995,1,NA,-0.396800461917829,NA,-0.0502268716378563,NA,0.028065335024759,NA,16.3544601302312,NA,0.162857868335938,NA,0.975,"indep n1=100 n2=100"
"indep",3,7,NA,1,-0.346573590279973,20,0,0,NA,0.113759272045568,NA,0.145117526179624,NA,0.44974930662937,NA,NA,NA,209.920736984365,NA,0.985,NA,0.396652379956384,0,0.458384086230724,1,NA,-0.232814318234405,NA,0.113759272045568,NA,0.44974930662937,NA,209.920736984365,NA,0.396652379956384,NA,0.985,"indep n1=3 n2=7"
"indep",6,14,NA,1,-0.346573590279973,20,0,0,NA,-0.092022622249339,NA,0.171724980623609,NA,0.349720965593013,NA,NA,NA,103.651771759137,NA,0.975,NA,0.423479065274938,0,0.483084768735544,1,NA,-0.438596212529312,NA,-0.092022622249339,NA,0.349720965593013,NA,103.651771759137,NA,0.423479065274938,NA,0.975,"indep n1=6 n2=14"
"indep",12,28,NA,1,-0.346573590279973,20,0,0,NA,-0.150359721623356,NA,0.175326972755131,NA,0.240805773911595,NA,NA,NA,37.3466786812743,NA,0.96,NA,0.443912585739589,0,0.552120681929204,1,NA,-0.496933311903328,NA,-0.150359721623356,NA,0.240805773911595,NA,37.3466786812743,NA,0.443912585739589,NA,0.96,"indep n1=12 n2=28"
"indep",40,160,NA,1,-0.346573590279973,20,0,0,NA,-0.0404311463171069,NA,0.0484772851707124,NA,0.0460584290222155,NA,NA,NA,-4.98966916150302,NA,0.97,NA,0.223314971144736,0,0.935,1,NA,-0.38700473659708,NA,-0.0404311463171069,NA,0.0460584290222155,NA,-4.98966916150302,NA,0.223314971144736,NA,0.97,"indep n1=40 n2=160"
"indep",5,5,NA,1.2,-0.164252033486018,20,0,0,NA,0.0633726617734176,NA,0.163877621920942,NA,0.40120177087732,NA,NA,NA,144.817911179398,NA,0.96,NA,0.408747266745094,0,0.494891310167966,1,NA,-0.1008793717126,NA,0.0633726617734176,NA,0.40120177087732,NA,144.817911179398,NA,0.408747266745094,NA,0.96,"indep n1=5 n2=5"
"indep",10,10,NA,1.2,-0.164252033486018,20,0,0,NA,-0.141002545442874,NA,0.187446593943098,NA,0.289195248471966,NA,NA,NA,54.2814101811608,NA,0.94,NA,0.454302849203868,0,0.538913376235134,1,NA,-0.305254578928892,NA,-0.141002545442874,NA,0.289195248471966,NA,54.2814101811608,NA,0.454302849203868,NA,0.94,"indep n1=10 n2=10"
"indep",20,20,NA,1.2,-0.164252033486018,20,0,0,NA,-0.0813630042035317,NA,0.108050054932385,NA,0.145534727420125,NA,NA,NA,34.6919513471767,NA,0.955,NA,0.337830938652378,0,0.639090330788804,1,NA,-0.24561503768955,NA,-0.0813630042035317,NA,0.145534727420125,NA,34.6919513471767,NA,0.337830938652378,NA,0.955,"indep n1=20 n2=20"
"indep",100,100,NA,1.2,-0.164252033486018,20,0,0,NA,-0.0244757369999941,NA,0.0162307888557423,NA,0.0185433976055995,NA,NA,NA,14.2482831266642,NA,0.975,NA,0.129416755534809,0,1,1,NA,-0.188727770486012,NA,-0.0244757369999941,NA,0.0185433976055995,NA,14.2482831266642,NA,0.129416755534809,NA,0.975,"indep n1=100 n2=100"
"indep",3,7,NA,1.2,-0.164252033486018,20,0,0,NA,0.0852832812981185,NA,0.20503789907484,NA,0.404038011807093,NA,NA,NA,97.0552827697558,NA,0.94,NA,0.459658511993893,0,0.49908224523156,1,NA,-0.0789687521878996,NA,0.0852832812981185,NA,0.404038011807093,NA,97.0552827697558,NA,0.459658511993893,NA,0.94,"indep n1=3 n2=7"
"indep",6,14,NA,1.2,-0.164252033486018,20,0,0,NA,-0.0890023083905238,NA,0.163839304015134,NA,0.29104177327126,NA,NA,NA,77.6385556693873,NA,0.95,NA,0.41345074482204,0,0.525002587670138,1,NA,-0.253254341876542,NA,-0.0890023083905238,NA,0.29104177327126,NA,77.6385556693873,NA,0.41345074482204,NA,0.95,"indep n1=6 n2=14"
"indep",12,28,NA,1.2,-0.164252033486018,20,0,0,NA,-0.109543588113796,NA,0.133808616374269,NA,0.174670115752482,NA,NA,NA,30.5372706821216,NA,0.975,NA,0.380971614414044,0,0.6075,1,NA,-0.273795621599814,NA,-0.109543588113796,NA,0.174670115752482,NA,30.5372706821216,NA,0.380971614414044,NA,0.975,"indep n1=12 n2=28"
"indep",40,160,NA,1.2,-0.164252033486018,20,0,0,NA,-0.021233785511324,NA,0.0296357477672907,NA,0.0290307439289097,NA,NA,NA,-2.04146641796118,NA,0.945,NA,0.173027288817675,0,0.99,1,NA,-0.185485818997342,NA,-0.021233785511324,NA,0.0290307439289097,NA,-2.04146641796118,NA,0.173027288817675,NA,0.945,"indep n1=40 n2=160"
"indep",5,5,NA,1.4,-0.0101013536587598,20,0,0,NA,0.057848443307738,NA,0.207068332786262,NA,0.357793012344208,NA,NA,NA,72.7898262036644,NA,0.92,NA,0.457579974993945,0,0.528774576306423,1,NA,0.0477470896489783,NA,0.057848443307738,NA,0.357793012344208,NA,72.7898262036644,NA,0.457579974993945,NA,0.92,"indep n1=5 n2=5"
"indep",10,10,NA,1.4,-0.0101013536587598,20,0,0,NA,-0.0445425531262004,NA,0.148827284195063,NA,0.215833310712749,NA,NA,NA,45.0226763728775,NA,0.95,NA,0.387385062712914,0,0.59053756068263,1,NA,-0.0546439067849602,NA,-0.0445425531262004,NA,0.215833310712749,NA,45.0226763728775,NA,0.387385062712914,NA,0.95,"indep n1=10 n2=10"
"indep",20,20,NA,1.4,-0.0101013536587598,20,0,0,NA,-0.0798436182917082,NA,0.0946061750041209,NA,0.111082514024383,NA,NA,NA,17.4157120500267,NA,0.96,NA,0.317030199682952,0,0.7425,1,NA,-0.089944971950468,NA,-0.0798436182917082,NA,0.111082514024383,NA,17.4157120500267,NA,0.317030199682952,NA,0.96,"indep n1=20 n2=20"
"indep",100,100,NA,1.4,-0.0101013536587598,20,0,0,NA,-0.000112084455098777,NA,0.0128473043156452,NA,0.0134830935102901,NA,NA,NA,4.94881400038654,NA,0.96,NA,0.113062285298821,0,1,1,NA,-0.0102134381138586,NA,-0.000112084455098777,NA,0.0134830935102901,NA,4.94881400038654,NA,0.113062285298821,NA,0.96,"indep n1=100 n2=100"
"indep",3,7,NA,1.4,-0.0101013536587598,20,0,0,NA,0.00144235509582382,NA,0.188776486447317,NA,0.384139022839826,NA,NA,NA,103.488808415253,NA,0.965,NA,0.433398989850349,0,0.512090050937049,1,NA,-0.00865899856293597,NA,0.00144235509582382,NA,0.384139022839826,NA,103.488808415253,NA,0.433398989850349,NA,0.965,"indep n1=3 n2=7"
"indep",6,14,NA,1.4,-0.0101013536587598,20,0,0,NA,-0.0919937587326296,NA,0.173462100083306,NA,0.250230161560238,NA,NA,NA,44.256388825031,NA,0.94,NA,0.425508685256419,0,0.563365839820743,1,NA,-0.102095112391389,NA,-0.0919937587326296,NA,0.250230161560238,NA,44.256388825031,NA,0.425508685256419,NA,0.94,"indep n1=6 n2=14"
"indep",12,28,NA,1.4,-0.0101013536587598,20,0,0,NA,-0.0694554809455716,NA,0.0861328992607869,NA,0.124438977140207,NA,NA,NA,44.4732247586831,NA,0.955,NA,0.300875885703497,0,0.695,1,NA,-0.0795568346043314,NA,-0.0694554809455716,NA,0.124438977140207,NA,44.4732247586831,NA,0.300875885703497,NA,0.955,"indep n1=12 n2=28"
"indep",40,160,NA,1.4,-0.0101013536587598,20,0,0,NA,-0.0190364757138391,NA,0.0233569855266858,NA,0.0212828538511496,NA,NA,NA,-8.88013426718297,NA,0.94,NA,0.153631337970663,0,1,1,NA,-0.0291378293725989,NA,-0.0190364757138391,NA,0.0212828538511496,NA,-8.88013426718297,NA,0.153631337970663,NA,0.94,"indep n1=40 n2=160"
"indep",5,5,NA,1.6,0.123430038965763,20,0,0,NA,-0.0115556044104319,NA,0.160953281440215,NA,0.341260745292257,NA,NA,NA,112.024720613737,NA,0.975,NA,0.400352403547554,0,0.529666450554581,1,NA,0.111874434555331,NA,-0.0115556044104319,NA,0.341260745292257,NA,112.024720613737,NA,0.400352403547554,NA,0.975,"indep n1=5 n2=5"
"indep",10,10,NA,1.6,0.123430038965763,20,0,0,NA,-0.0601821032599657,NA,0.134802354428152,NA,0.184088858480321,NA,NA,NA,36.562049870159,NA,0.955,NA,0.371147178635113,0,0.6425,1,NA,0.0632479357057973,NA,-0.0601821032599657,NA,0.184088858480321,NA,36.562049870159,NA,0.371147178635113,NA,0.955,"indep n1=10 n2=10"
"indep",20,20,NA,1.6,0.123430038965763,20,0,0,NA,-0.0418711623238372,NA,0.0804663229036434,NA,0.0798476228311398,NA,NA,NA,-0.768893184350525,NA,0.955,NA,0.286037035230535,0,0.87,1,NA,0.0815588766419258,NA,-0.0418711623238372,NA,0.0798476228311398,NA,-0.768893184350525,NA,0.286037035230535,NA,0.955,"indep n1=20 n2=20"
"indep",100,100,NA,1.6,0.123430038965763,20,0,0,NA,-0.00234188855467984,NA,0.0085908327541587,NA,0.0107920071169431,NA,NA,NA,25.6223631139704,NA,0.945,NA,0.0924843934531143,0,1,1,NA,0.121088150411083,NA,-0.00234188855467984,NA,0.0107920071169431,NA,25.6223631139704,NA,0.0924843934531143,NA,0.945,"indep n1=100 n2=100"
"indep",3,7,NA,1.6,0.123430038965763,20,0,0,NA,0.0393020684689237,NA,0.235332037814656,NA,0.339689362154056,NA,NA,NA,44.3447162181928,NA,0.925,NA,0.48548947487203,0,0.551868339180616,1,NA,0.162732107434687,NA,0.0393020684689237,NA,0.339689362154056,NA,44.3447162181928,NA,0.48548947487203,NA,0.925,"indep n1=3 n2=7"
"indep",6,14,NA,1.6,0.123430038965763,20,0,0,NA,-0.0734365879471281,NA,0.173105247081994,NA,0.212909150259168,NA,NA,NA,22.9940477531112,NA,0.945,NA,0.421464889754651,0,0.601931687035892,1,NA,0.0499934510186349,NA,-0.0734365879471281,NA,0.212909150259168,NA,22.9940477531112,NA,0.421464889754651,NA,0.945,"indep n1=6 n2=14"
"indep",12,28,NA,1.6,0.123430038965763,20,0,0,NA,-0.0691653527700725,NA,0.0732911026269176,NA,0.0953519600040129,NA,NA,NA,30.1003213028385,NA,0.965,NA,0.278762431359736,0,0.76,1,NA,0.0542646861956905,NA,-0.0691653527700725,NA,0.0953519600040129,NA,30.1003213028385,NA,0.278762431359736,NA,0.965,"indep n1=12 n2=28"
"indep",40,160,NA,1.6,0.123430038965763,20,0,0,NA,-0.00352676838842485,NA,0.015028493385131,NA,0.0157801529021041,NA,NA,NA,5.00156268303531,NA,0.925,NA,0.122334741645499,0,1,1,NA,0.119903270577338,NA,-0.00352676838842485,NA,0.0157801529021041,NA,5.00156268303531,NA,0.122334741645499,NA,0.925,"indep n1=40 n2=160"
"indep",5,5,NA,1.8,0.241213074622146,20,0,0,NA,0.0256875526974015,NA,0.207475733200676,NA,0.301830271244557,NA,NA,NA,45.4773850359738,NA,0.915,NA,0.455080437832978,0,0.59277710687339,1,NA,0.266900627319548,NA,0.0256875526974015,NA,0.301830271244557,NA,45.4773850359738,NA,0.455080437832978,NA,0.915,"indep n1=5 n2=5"
"indep",10,10,NA,1.8,0.241213074622146,20,0,0,NA,-0.0664443651021667,NA,0.118640162399947,NA,0.156457195273935,NA,NA,NA,31.8754055195101,NA,0.97,NA,0.349945446093784,0,0.6825,1,NA,0.17476870951998,NA,-0.0664443651021667,NA,0.156457195273935,NA,31.8754055195101,NA,0.349945446093784,NA,0.97,"indep n1=10 n2=10"
"indep",20,20,NA,1.8,0.241213074622146,20,0,0,NA,0.00875916411193262,NA,0.0573681890326395,NA,0.0558488212737443,NA,NA,NA,-2.64844992410458,NA,0.93,NA,0.239077541905165,0,0.9525,1,NA,0.249972238734079,NA,0.00875916411193262,NA,0.0558488212737443,NA,-2.64844992410458,NA,0.239077541905165,NA,0.93,"indep n1=20 n2=20"
"indep",100,100,NA,1.8,0.241213074622146,20,0,0,NA,-0.0139565966950945,NA,0.00871288309345642,NA,0.00921937272902224,NA,NA,NA,5.81311180390109,NA,0.965,NA,0.0941493774238505,0,1,1,NA,0.227256477927052,NA,-0.0139565966950945,NA,0.00921937272902224,NA,5.81311180390109,NA,0.0941493774238505,NA,0.965,"indep n1=100 n2=100"
"indep",3,7,NA,1.8,0.241213074622146,20,0,0,NA,0.0501192813626747,NA,0.226013051585273,NA,0.310554727307098,NA,NA,NA,37.4056609248196,NA,0.9,NA,0.476859443328596,0,0.58832748937863,1,NA,0.291332355984821,NA,0.0501192813626747,NA,0.310554727307098,NA,37.4056609248196,NA,0.476859443328596,NA,0.9,"indep n1=3 n2=7"
"indep",6,14,NA,1.8,0.241213074622146,20,0,0,NA,-0.108198375212169,NA,0.17254495064294,NA,0.189304031598095,NA,NA,NA,9.71287823416861,NA,0.93,NA,0.428239552456658,0,0.642648477593539,1,NA,0.133014699409978,NA,-0.108198375212169,NA,0.189304031598095,NA,9.71287823416861,NA,0.428239552456658,NA,0.93,"indep n1=6 n2=14"
"indep",12,28,NA,1.8,0.241213074622146,20,0,0,NA,-0.0254087252360299,NA,0.0640378461935614,NA,0.0714201345492507,NA,NA,NA,11.5280085051199,NA,0.955,NA,0.253699153094199,0,0.8775,1,NA,0.215804349386116,NA,-0.0254087252360299,NA,0.0714201345492507,NA,11.5280085051199,NA,0.253699153094199,NA,0.955,"indep n1=12 n2=28"
"indep",40,160,NA,1.8,0.241213074622146,20,0,0,NA,-0.000917315762219234,NA,0.010917889042823,NA,0.0128796498065984,NA,NA,NA,17.9683156339185,NA,0.955,NA,0.104231190465314,0,1,1,NA,0.240295758859927,NA,-0.000917315762219234,NA,0.0128796498065984,NA,17.9683156339185,NA,0.104231190465314,NA,0.955,"indep n1=40 n2=160"
"indep",5,5,NA,2,0.346573590279973,20,0,0,NA,-0.0285381055772415,NA,0.195272221996764,NA,0.284520189638855,NA,NA,NA,45.7043847452971,NA,0.95,NA,0.44171289810998,0,0.596869400043561,1,NA,0.318035484702731,NA,-0.0285381055772415,NA,0.284520189638855,NA,45.7043847452971,NA,0.44171289810998,NA,0.95,"indep n1=5 n2=5"
"indep",10,10,NA,2,0.346573590279973,20,0,0,NA,-0.0610832509539773,NA,0.114420602857181,NA,0.130707353659017,NA,NA,NA,14.234106791209,NA,0.945,NA,0.342898911328108,0,0.732399808015359,1,NA,0.285490339325995,NA,-0.0610832509539773,NA,0.130707353659017,NA,14.234106791209,NA,0.342898911328108,NA,0.945,"indep n1=10 n2=10"
"indep",20,20,NA,2,0.346573590279973,20,0,0,NA,-0.00591637929920935,NA,0.0383127431928235,NA,0.0458858094514334,NA,NA,NA,19.7664422526351,NA,0.945,NA,0.195336077110378,0,0.9875,1,NA,0.340657210980763,NA,-0.00591637929920935,NA,0.0458858094514334,NA,19.7664422526351,NA,0.195336077110378,NA,0.945,"indep n1=20 n2=20"
"indep",100,100,NA,2,0.346573590279973,20,0,0,NA,-0.012555201591847,NA,0.00707810881986563,NA,0.00790170142372067,NA,NA,NA,11.6357719952471,NA,0.965,NA,0.0848548841421531,0,1,1,NA,0.334018388688126,NA,-0.012555201591847,NA,0.00790170142372067,NA,11.6357719952471,NA,0.0848548841421531,NA,0.965,"indep n1=100 n2=100"
"indep",3,7,NA,2,0.346573590279973,20,0,0,NA,-0.0176609048252879,NA,0.197897035665657,NA,0.300543157175145,NA,NA,NA,51.8684482383586,NA,0.935,NA,0.444093974341667,0,0.576540538963293,1,NA,0.328912685454685,NA,-0.0176609048252879,NA,0.300543157175145,NA,51.8684482383586,NA,0.444093974341667,NA,0.935,"indep n1=3 n2=7"
"indep",6,14,NA,2,0.346573590279973,20,0,0,NA,-0.00989081759981059,NA,0.0908014667906109,NA,0.135111123514187,NA,NA,NA,48.798393120405,NA,0.945,NA,0.3007412305113,0,0.73,1,NA,0.336682772680162,NA,-0.00989081759981059,NA,0.135111123514187,NA,48.798393120405,NA,0.3007412305113,NA,0.945,"indep n1=6 n2=14"
"indep",12,28,NA,2,0.346573590279973,20,0,0,NA,-0.0307740715370073,NA,0.0537715494146378,NA,0.0574595296641793,NA,NA,NA,6.85860885484831,NA,0.955,NA,0.233344670276673,0,0.9525,1,NA,0.315799518742965,NA,-0.0307740715370073,NA,0.0574595296641793,NA,6.85860885484831,NA,0.233344670276673,NA,0.955,"indep n1=12 n2=28"
"indep",40,160,NA,2,0.346573590279973,20,0,0,NA,-0.0136194438542748,NA,0.0106701480539744,NA,0.0112318450709895,NA,NA,NA,5.26419140740868,NA,0.96,NA,0.103934049110983,0,1,1,NA,0.332954146425698,NA,-0.0136194438542748,NA,0.0112318450709895,NA,5.26419140740868,NA,0.103934049110983,NA,0.96,"indep n1=40 n2=160"
"indep",5,5,NA,2.5,0.569717141594182,20,0,0,NA,0.0413258749467708,NA,0.201122026638144,NA,0.215797638661612,NA,NA,NA,7.29686960139463,NA,0.91,NA,0.449248533047209,0,0.688875326640077,1,NA,0.611043016540953,NA,0.0413258749467708,NA,0.215797638661612,NA,7.29686960139463,NA,0.449248533047209,NA,0.91,"indep n1=5 n2=5"
"indep",10,10,NA,2.5,0.569717141594182,20,0,0,NA,0.0104139291967262,NA,0.0790165168125771,NA,0.0810544914175135,NA,NA,NA,2.57917545235561,NA,0.94,NA,0.280588460471611,0,0.92,1,NA,0.580131070790909,NA,0.0104139291967262,NA,0.0810544914175135,NA,2.57917545235561,NA,0.280588460471611,NA,0.94,"indep n1=10 n2=10"
"indep",20,20,NA,2.5,0.569717141594182,20,0,0,NA,-0.00893693323093347,NA,0.0353375174182857,NA,0.033906696054352,NA,NA,NA,-4.04901495200461,NA,0.965,NA,0.187725061211252,0,0.9975,1,NA,0.560780208363249,NA,-0.00893693323093347,NA,0.033906696054352,NA,-4.04901495200461,NA,0.187725061211252,NA,0.965,"indep n1=20 n2=20"
"indep",100,100,NA,2.5,0.569717141594182,20,0,0,NA,-0.00195386570764722,NA,0.00516480046584797,NA,0.0058887310875303,NA,NA,NA,14.0166232261883,NA,0.97,NA,0.0717132766977095,0,1,1,NA,0.567763275886535,NA,-0.00195386570764722,NA,0.0058887310875303,NA,14.0166232261883,NA,0.0717132766977095,NA,0.97,"indep n1=100 n2=100"
"indep",3,7,NA,2.5,0.569717141594182,20,0,0,NA,0.0344852212111301,NA,0.162081812486544,NA,0.229803368595352,NA,NA,NA,41.7823289793416,NA,0.955,NA,0.403064056827314,0,0.69,1,NA,0.604202362805312,NA,0.0344852212111301,NA,0.229803368595352,NA,41.7823289793416,NA,0.403064056827314,NA,0.955,"indep n1=3 n2=7"
"indep",6,14,NA,2.5,0.569717141594182,20,0,0,NA,0.0497260614746481,NA,0.0929625882469084,NA,0.0894276930653065,NA,NA,NA,-3.80249221569994,NA,0.91,NA,0.308172770528894,0,0.8575,1,NA,0.61944320306883,NA,0.0497260614746481,NA,0.0894276930653065,NA,-3.80249221569994,NA,0.308172770528894,NA,0.91,"indep n1=6 n2=14"
"indep",12,28,NA,2.5,0.569717141594182,20,0,0,NA,0.00634371245178922,NA,0.0401652901376059,NA,0.0376698435339394,NA,NA,NA,-6.21294305385866,NA,0.95,NA,0.200011765590399,0,0.995,1,NA,0.576060854045972,NA,0.00634371245178922,NA,0.0376698435339394,NA,-6.21294305385866,NA,0.200011765590399,NA,0.95,"indep n1=12 n2=28"
"indep",40,160,NA,2.5,0.569717141594182,20,0,0,NA,-0.00240368002475744,NA,0.00718208411047778,NA,0.00776888961605294,NA,NA,NA,8.17040703713126,NA,0.965,NA,0.0845692105176985,0,1,1,NA,0.567313461569425,NA,-0.00240368002475744,NA,0.00776888961605294,NA,8.17040703713126,NA,0.0845692105176985,NA,0.965,"indep n1=40 n2=160"
"indep",5,5,NA,3,0.752038698388137,20,0,0,NA,0.0844228255120782,NA,0.140948601648553,NA,0.160300393349471,NA,NA,NA,13.7296798085091,NA,0.915,NA,0.383889400879672,0,0.8225,1,NA,0.836461523900215,NA,0.0844228255120782,NA,0.160300393349471,NA,13.7296798085091,NA,0.383889400879672,NA,0.915,"indep n1=5 n2=5"
"indep",10,10,NA,3,0.752038698388137,20,0,0,NA,-0.00463376992028486,NA,0.0740115431664974,NA,0.0651561293926773,NA,NA,NA,-11.9649089789937,NA,0.955,NA,0.271409206318317,0,0.965,1,NA,0.747404928467852,NA,-0.00463376992028486,NA,0.0651561293926773,NA,-11.9649089789937,NA,0.271409206318317,NA,0.955,"indep n1=10 n2=10"
"indep",20,20,NA,3,0.752038698388137,20,0,0,NA,0.00915674770911745,NA,0.022371421693478,NA,0.0265923706185089,NA,NA,NA,18.8675935882136,NA,0.97,NA,0.149477124047859,0,1,1,NA,0.761195446097255,NA,0.00915674770911745,NA,0.0265923706185089,NA,18.8675935882136,NA,0.149477124047859,NA,0.97,"indep n1=20 n2=20"
"indep",100,100,NA,3,0.752038698388137,20,0,0,NA,0.00594100850513246,NA,0.00476225554462354,NA,0.00482094437140006,NA,NA,NA,1.23237458020881,NA,0.93,NA,0.0690922560708396,0,1,1,NA,0.75797970689327,NA,0.00594100850513246,NA,0.00482094437140006,NA,1.23237458020881,NA,0.0690922560708396,NA,0.93,"indep n1=100 n2=100"
"indep",3,7,NA,3,0.752038698388137,20,0,0,NA,0.0218220178109064,NA,0.159319153844647,NA,0.188340916403813,NA,NA,NA,18.216116429708,NA,0.93,NA,0.398746484043136,0,0.7475,1,NA,0.773860716199044,NA,0.0218220178109064,NA,0.188340916403813,NA,18.216116429708,NA,0.398746484043136,NA,0.93,"indep n1=3 n2=7"
"indep",6,14,NA,3,0.752038698388137,20,0,0,NA,0.0155108492830093,NA,0.0652147524500872,NA,0.0699243812786122,NA,NA,NA,7.22172307888394,NA,0.955,NA,0.255204359549983,0,0.9525,1,NA,0.767549547671146,NA,0.0155108492830093,NA,0.0699243812786122,NA,7.22172307888394,NA,0.255204359549983,NA,0.955,"indep n1=6 n2=14"
"indep",12,28,NA,3,0.752038698388137,20,0,0,NA,0.0190523056400532,NA,0.0284640366169694,NA,0.0288027996208762,NA,NA,NA,1.19014392956769,NA,0.965,NA,0.169365600946847,0,1,1,NA,0.77109100402819,NA,0.0190523056400532,NA,0.0288027996208762,NA,1.19014392956769,NA,0.169365600946847,NA,0.965,"indep n1=12 n2=28"
"indep",40,160,NA,3,0.752038698388137,20,0,0,NA,0.00133447441042134,NA,0.00718043264575602,NA,0.0061767830243363,NA,NA,NA,-13.9775647364777,NA,0.93,NA,0.084535858098675,0,1,1,NA,0.753373172798558,NA,0.00133447441042134,NA,0.0061767830243363,NA,-13.9775647364777,NA,0.084535858098675,NA,0.93,"indep n1=40 n2=160"
"indep",5,5,NA,4,1.03972077083992,20,0,0,NA,0.1406686654729,NA,0.0898781522357845,NA,0.119087166655366,NA,NA,NA,32.4984589613667,NA,0.96,NA,0.3304790990676,0,0.9575,1,NA,1.18038943631282,NA,0.1406686654729,NA,0.119087166655366,NA,32.4984589613667,NA,0.3304790990676,NA,0.96,"indep n1=5 n2=5"
"indep",10,10,NA,4,1.03972077083992,20,0,0,NA,0.0537048847442059,NA,0.0384372808662338,NA,0.0461753059744073,NA,NA,NA,20.1315622067614,NA,0.945,NA,0.202803622027051,0,1,1,NA,1.09342565558412,NA,0.0537048847442059,NA,0.0461753059744073,NA,20.1315622067614,NA,0.202803622027051,NA,0.945,"indep n1=10 n2=10"
"indep",20,20,NA,4,1.03972077083992,20,0,0,NA,0.0332422554817755,NA,0.0218073134793318,NA,0.020642101602887,NA,NA,NA,-5.34321606166286,NA,0.925,NA,0.151007696696065,0,1,1,NA,1.07296302632169,NA,0.0332422554817755,NA,0.020642101602887,NA,-5.34321606166286,NA,0.151007696696065,NA,0.925,"indep n1=20 n2=20"
"indep",100,100,NA,4,1.03972077083992,20,0,0,NA,0.00314081432822766,NA,0.00346783359273812,NA,0.00382752665013558,NA,NA,NA,10.3722698272111,NA,0.955,NA,0.0588248173768421,0,1,1,NA,1.04286158516815,NA,0.00314081432822766,NA,0.00382752665013558,NA,10.3722698272111,NA,0.0588248173768421,NA,0.955,"indep n1=100 n2=100"
"indep",3,7,NA,4,1.03972077083992,20,0,0,NA,0.0977133906025622,NA,0.121793691312004,NA,0.128087958827823,NA,NA,NA,5.16797499773171,NA,0.925,NA,0.361569674555946,0,0.92,1,NA,1.13743416144248,NA,0.0977133906025622,NA,0.128087958827823,NA,5.16797499773171,NA,0.361569674555946,NA,0.925,"indep n1=3 n2=7"
"indep",6,14,NA,4,1.03972077083992,20,0,0,NA,0.0655141118553475,NA,0.0545284643875319,NA,0.049429427001458,NA,NA,NA,-9.35114796161369,NA,0.91,NA,0.241966776475179,0,0.995,1,NA,1.10523488269527,NA,0.0655141118553475,NA,0.049429427001458,NA,-9.35114796161369,NA,0.241966776475179,NA,0.91,"indep n1=6 n2=14"
"indep",12,28,NA,4,1.03972077083992,20,0,0,NA,0.0249342056069306,NA,0.0224258796038604,NA,0.0220343634522613,NA,NA,NA,-1.74582294436166,NA,0.945,NA,0.15144459321841,0,1,1,NA,1.06465497644685,NA,0.0249342056069306,NA,0.0220343634522613,NA,-1.74582294436166,NA,0.15144459321841,NA,0.945,"indep n1=12 n2=28"
"indep",40,160,NA,4,1.03972077083992,20,0,0,NA,0.00647206026613079,NA,0.00430939718966699,NA,0.00453223823359668,NA,NA,NA,5.17104908463781,NA,0.94,NA,0.0658007429122733,0,1,1,NA,1.04619283110605,NA,0.00647206026613079,NA,0.00453223823359668,NA,5.17104908463781,NA,0.0658007429122733,NA,0.94,"indep n1=40 n2=160"
"indep",5,5,NA,5,1.26286432215413,20,0,0,NA,0.105739372222722,NA,0.117997174677082,NA,0.104881118651438,NA,NA,NA,-11.1155678612962,NA,0.925,NA,0.35859169488675,0,0.99,1,NA,1.36860369437685,NA,0.105739372222722,NA,0.104881118651438,NA,-11.1155678612962,NA,0.35859169488675,NA,0.925,"indep n1=5 n2=5"
