"theta","design","n1","n2","true_lnM","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","Var_MC_SAFEpt","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","delta_fail_prop","safe_fail_prop","delta_cap_rate","delta_cap_n","maxVar","boot_keep","boot_tried","boot_accept_prop","SAFE_ok_rate","mcse_bias_delta","mcse_bias_safe","mcse_varbar_delta","mcse_varbar_safe","mcse_cover_delta","mcse_cover_safe"
0.4,"indep",10,10,NA,-0.990714843666715,-1.22596509416261,NA,NA,4.70080384876324,0.430592452290215,1.40159644825297,235.389252350246,-69.2784286927289,NA,NA,NA,NA,0.5068,0,0.123682076236821,610,20,1e+08,221424423,0.451621364279224,1,NA,NA,0.096130474819155,0.000721214029226053,NA,NA
0.5,"indep",10,10,-1.84443972705697,-0.907360546071846,-1.16821093676856,0.937079180985123,0.676228790288413,4.06030350298056,0.419048960259287,1.27216454405226,219.164963523283,-67.0601603999686,1.15734655451326,1.08570676343659,0.687733665657824,0.572903685241232,0.4383,0,0.10824283425316,608,20,1e+08,210843504,0.47428542071659,1,0.00906345994825448,0.00849438611055803,0.0853290785426434,0.000797375024795186,0.00618330277288585,0.00660011508089428
0.6,"indep",10,10,-1.26286432215413,-0.817418349063957,-1.08907587213774,0.445445973090171,0.173788450016385,3.51142557759273,0.402124310423997,1.1704776981427,199.999357797643,-65.644427821044,0.801471417451334,0.889182104328477,0.799166409385613,0.720129669651127,0.352199999999999,0,0.089996912627354,583,20,1e+08,197182858,0.507143475930347,1,0.00827889569624088,0.0087207708440426,0.074821708157016,0.000900969765603251,0.00497755783956406,0.00557780478567692
0.7,"indep",10,10,-0.965510768280782,-0.734454821451004,-0.995827833293774,0.231055946829778,-0.0303170650129924,2.97554439239429,0.383795419396214,1.06106479176059,180.430037402059,-63.829219254425,0.688204246800224,0.884522874137912,0.851953018301011,0.772466539196941,0.2678,0,0.0729308931985786,534,20,1e+08,183906382,0.543754919826545,1,0.00757639446844189,0.00884047365482547,0.065104726995378,0.000981374181436924,0.00415042661620853,0.00489945318314808
0.8,"indep",10,10,-0.757063866314888,-0.631786073474862,-0.866596509096387,0.125277792840026,-0.1095326427815,2.38553041205807,0.363390375412557,0.903266815884122,164.100304595282,-59.7693207563627,0.629773382332772,0.861262834479234,0.876496534341525,0.802646502835539,0.2065,0,0.0544423440453688,432,20,1e+08,173032539,0.577925981887141,1,0.00692900353273408,0.0085431215322388,0.0556667628100245,0.00105193630235525,0.00369352640701567,0.00446797882975234
0.9,"indep",10,10,-0.593721751187363,-0.562139196172068,-0.776704893452528,0.0315825550152945,-0.182983142265166,2.11266790217424,0.344957223539095,0.893325548376762,136.494736550759,-61.385048914597,0.6225735603155,0.894583198791951,0.895942720763723,0.817303102625298,0.162,0,0.0482100238663486,404,20,1e+08,164804324,0.60678019588855,1,0.00679258439737011,0.00875712827645715,0.0515499455093009,0.00111260627213492,0.00333544932215954,0.00422119242878201
1,"indep",10,10,-0.458145365937078,-0.447793341998903,-0.613322428459891,0.0103520239381745,-0.155177062522814,1.55793158863093,0.318594430549821,0.701519772277109,122.079497998174,-54.5851103361386,0.577977300931494,0.821827459245591,0.901490530090777,0.836377899809481,0.1077,0,0.0312675109268185,279,20,1e+08,153582713,0.651114946771386,1,0.00611800745687444,0.00807084624185046,0.041448412392386,0.00115809041704757,0.00315474404342715,0.00391621754916479
1.2,"indep",10,10,-0.2390179004715,-0.272182963729641,-0.367569290546577,-0.0331650632581414,-0.128551390075077,0.956470519527875,0.273437169255682,0.535203291189298,78.7116288845051,-48.9096622242241,0.532439130530789,0.742225638000278,0.9185777403745,0.875447086050915,0.0493999999999999,0,0.0171470650115716,163,20,1e+08,139937240,0.71460606197464,1,0.00545066830643665,0.00731045060514557,0.0305783490046644,0.00117149315367734,0.00280498555394029,0.00338682683348101
1.4,"indep",10,10,-0.0639166857549427,-0.101577250552241,-0.13773975872948,-0.037660564797298,-0.0738230729745374,0.52997804846637,0.228470931156503,0.324428061493805,63.3576473089675,-29.577321362238,0.461097768758824,0.581794375363857,0.927947154471545,0.904776422764228,0.016,0,0.00691056910569111,68,20,1e+08,129107922,0.774545809822576,1,0.00463301929553675,0.00577120573119003,0.0200754801842197,0.00111441899677338,0.00260669153333691,0.00295900251633663
1.6,"indep",10,10,0.0827572192387867,0.0504693355548401,0.040909205163406,-0.0322878836839465,-0.0418480140753807,0.304377936516133,0.189214144333872,0.218601463936283,39.2387457226049,-13.4433315647769,0.407739770329672,0.475223341460039,0.934520217260109,0.927982297324482,0.00580000000000005,0,0.0033192516596258,33,20,1e+08,122518300,0.816204599639401,1,0.00407663749058281,0.00473400864832621,0.0130919481853213,0.00100772409393601,0.00248091043681076,0.0025927019724779
1.8,"indep",10,10,0.209355167429093,0.197875600469238,0.198747274012178,-0.0114795669598545,-0.0106078934169148,0.178334089422078,0.152176268161767,0.14071702302016,26.7324205661519,8.14346757461253,0.358396467955169,0.377373538277118,0.932719263115739,0.937525030036043,0.00119999999999999,0,0.000700841009211087,7,20,1e+08,116507204,0.858316023101885,1,0.00358445638896628,0.00377243278585809,0.00719087757096125,0.000866474775807542,0.00250658003363451,0.00242161555071124
2,"indep",10,10,0.320926943086197,0.320711825555637,0.321206191675952,-0.000215117530560582,0.000279248589754755,0.121486887976811,0.124490706615713,0.101652702712255,19.5117146276972,22.4666962059095,0.321013336403218,0.320349686019906,0.931859115469282,0.944066439863918,0.000599999999999994,0,0.000400240144086507,4,20,1e+08,112655463,0.887662234364968,1,0.00321125677989036,0.00320365582989113,0.00473486043522812,0.000708577316798248,0.00252063138680805,0.00229862347951961
2.5,"indep",10,10,0.553455545741402,0.566003061050955,0.556894015749359,0.0125475153095526,0.00343847000795694,0.0709557614320415,0.0816060342148104,0.0638259619010333,11.1706887270473,27.8571161079349,0.264523558160743,0.252648772767332,0.9358,0.9547,0,0,0,0,20,1e+08,105094970,0.951520324902324,1,0.00264239010948549,0.00252638005654401,0.00107332428985376,0.000372354343118625,0.00245108873768373,0.00207961318518613
3,"indep",10,10,0.740802270462108,0.756840650545948,0.739876156041186,0.0160383800838407,-0.000926114420921498,0.0549312507910641,0.0620852181500885,0.0522365228983274,5.1587045676484,18.8540406315529,0.236465480142513,0.228543555879307,0.9399,0.9598,0,0,0,0,20,1e+08,101493990,0.985280015102372,1,0.00235932744843366,0.00228553107391537,0.000146349539414076,0.000192496809171551,0.00237672021912551,0.00196428002077097
4,"indep",10,10,1.03343137973649,1.05555917743827,1.031607221481,0.0221277977017793,-0.00182415825549276,0.0419965819914066,0.0469214892810921,0.0415100617434533,1.17205378050322,13.0364237256097,0.207811379799837,0.203738161105425,0.942,0.9635,0,0,0,0,20,1e+08,100040018,0.999599980079972,1,0.00206640267525954,0.00203740181955974,6.17223846089425e-05,7.75753853291918e-05,0.00233743449106066,0.00187530664159225
5,"indep",10,10,1.2588482363055,1.28465096318439,1.2581312687972,0.0258027268788958,-0.000716967508293864,0.0365990489592076,0.041011626432242,0.0368811747760629,-0.764958867412224,11.1993494818388,0.195339296963178,0.192036456697662,0.9427,0.9629,0,0,0,0,20,1e+08,1e+08,1,1,0.00193637315010971,0.00192044720771134,3.50231029790595e-05,5.06479670501523e-05,0.00232414952186816,0.00189006851727656
0.2,"indep",20,20,NA,-1.43732765659517,-1.62234646978972,NA,NA,5.33102088444893,0.42702150892833,1.33019981657788,300.768427270102,-67.8979425792658,NA,NA,NA,NA,0.5943,0,0.14666009366527,595,20,1e+08,237929880,0.42029189440183,1,NA,NA,0.111143328295353,0.000570165145138249,NA,NA
0.3,"indep",20,20,NA,-1.33353545931248,-1.57086346529503,NA,NA,4.50551003582787,0.413258179478217,1.31683413142466,242.147118479791,-68.6172943413063,NA,NA,NA,NA,0.503800000000001,0,0.122531237404273,608,20,1e+08,223286953,0.44785420131556,1,NA,NA,0.0948378003957827,0.000692109270545117,NA,NA
0.4,"indep",20,20,-1.75327894865999,-1.21361678926865,-1.47654152510021,0.539662159391336,0.276737423559784,3.68857176176574,0.391719038597672,1.17020534786557,215.207221407218,-66.5256154133837,0.850596358162304,0.897679009553918,0.776972624798712,0.682447665056361,0.379,0,0.0954911433172304,593,20,1e+08,204138666,0.489863101192206,1,0.00834394049163922,0.00854000547007216,0.0781405743559075,0.000838648896457234,0.00528245912565244,0.00590740207518122
0.5,"indep",20,20,-1.29513358272291,-1.08178811161487,-1.33243452114739,0.213345471108044,-0.0373009384244785,2.83414139660335,0.367195199184413,1.02063365778544,177.684492862292,-64.0228208835332,0.667224179980595,0.863269331268756,0.855675825700805,0.770885373300028,0.2794,0,0.0710519011934503,512,20,1e+08,186464442,0.536295279289764,1,0.00744791599342875,0.00862506214469704,0.064332773411411,0.00095728196590285,0.00413977791347779,0.00495078631270691
0.6,"indep",20,20,-1.02011041426328,-0.964036688893498,-1.17353671935354,0.0560737253697788,-0.153426305090258,2.19639518151866,0.338634942348522,0.882461855363653,148.894064731392,-61.6261099230205,0.609562763629097,0.873762743456703,0.898166259168704,0.816259168704156,0.182,0,0.050366748166259,412,20,1e+08,169476596,0.590051973902048,1,0.00671155214229432,0.00860230027567841,0.0529184165164827,0.0010432757597842,0.00334385598791602,0.00428193650365572
0.7,"indep",20,20,-0.817377860209195,-0.838245499269639,-0.993028101477102,-0.0208676390604441,-0.175650241267907,1.64017873314553,0.307505172399324,0.710448894927828,130.865125536179,-56.7167779984284,0.570918889722714,0.829588350595812,0.912187991904655,0.840116932763661,0.1106,0,0.0344052170002249,306,20,1e+08,155556814,0.642851942184931,1,0.00605006400935477,0.00810820305088322,0.0434194435520219,0.00111006797387901,0.00300103159179928,0.0038861766870566
0.8,"indep",20,20,-0.654666659991881,-0.697548930752528,-0.793713395186061,-0.0428822707606468,-0.13904673519418,1.05209313446178,0.274207375537216,0.525243004060675,100.305977676619,-47.7941879439978,0.519404608245664,0.73432183041025,0.925120514193894,0.869951794322442,0.0665000000000002,0,0.0179967862881627,168,20,1e+08,144497715,0.692052466019964,1,0.00535780259350279,0.00721073193721672,0.0320703895380062,0.00113334964594897,0.00272410235258739,0.00348130933937236
0.9,"indep",20,20,-0.51781874475336,-0.577431831307846,-0.626796390702996,-0.0596130865544858,-0.108977645949635,0.756417022566533,0.241027457626066,0.420565752097348,79.8570185028868,-42.6897087021305,0.487193353258799,0.663710439492507,0.934112536201903,0.893773272652048,0.0331999999999998,0,0.0131361191559783,127,20,1e+08,135542887,0.737773867838598,1,0.00491790095524781,0.00654735280860451,0.0266362584083003,0.00111977314197346,0.0025230896071968,0.00313373495377952
1,"indep",20,20,-0.399253848108886,-0.454870110057999,-0.471047522069183,-0.0556162619491137,-0.0717936739602978,0.500801086019137,0.20838783679972,0.305665636556242,63.8395115857227,-31.8249054268889,0.443953575336976,0.566810191326969,0.938796258641724,0.907686051240342,0.0164,0,0.00721838145587627,71,20,1e+08,129542657,0.771946494813674,1,0.00444135495135138,0.00562273133342725,0.0198656871603051,0.00108001409729072,0.00241693739191735,0.00291871866199937
1.2,"indep",20,20,-0.200238783298563,-0.235714946059357,-0.217044560853434,-0.0354761627607942,-0.0168057775548718,0.197149396407816,0.150825562373717,0.144649022457846,36.2950077766826,4.27001842869081,0.354338725513579,0.384224060052136,0.938270367772322,0.932057320372783,0.00210000000000001,0,0.00100210441928048,10,20,1e+08,119623396,0.835956872516811,1,0.00352946782707377,0.0038387553999538,0.00827051663989393,0.000900232494354885,0.0024091693749368,0.0025191216199451
1.4,"indep",20,20,-0.0362853464174178,-0.0611522655117829,-0.041010294032021,-0.0248669190943651,-0.0047249476146032,0.103968757657745,0.108437170019944,0.0848057067540238,22.5964167238219,27.8654163386225,0.294742256063415,0.29181883440358,0.948589717943589,0.948289657931586,0.000200000000000012,0,0.000200040008001612,2,20,1e+08,113542488,0.88072757398094,1,0.00293735455809315,0.00291795170324744,0.00339285763715614,0.000681543382566206,0.00220855202246548,0.00221463748342584
1.6,"indep",20,20,0.103507084692163,0.0904453823429428,0.104144099823065,-0.0130617023492205,0.000637015130901281,0.0699270892951595,0.0787875650964426,0.0589383999698153,18.6443631502924,33.6778146960095,0.254342897078171,0.242761018118839,0.9488,0.9537,0,0,0.000100000000000008,1,20,1e+08,108222842,0.924019348891244,1,0.00254019987090074,0.00242772321259684,0.00207516203957104,0.000476240404159279,0.00220405444578849,0.00210134028657902
1.8,"indep",20,20,0.225537809680109,0.221799561553049,0.228712017736165,-0.00373824812705947,0.00317420805605639,0.0529530002026012,0.0595613546940264,0.0470958015877429,12.4367744414454,26.4685018325025,0.227139393718295,0.217028034143903,0.9494,0.9545,0,0,0,0,20,1e+08,104327748,0.95851776652938,1,0.00227119985973182,0.00217015671295284,0.000462535013285478,0.000312495286231965,0.00219179469841498,0.0020839805661282
2,"indep",20,20,0.333914686287828,0.331789868830432,0.334012789684056,-0.00212481745739579,9.81033962286215e-05,0.0436441841755577,0.0481748191555148,0.0404721644077147,7.83753430107716,19.0319812654542,0.209308158949562,0.201166912825023,0.95,0.9567,0,0,0,0,20,1e+08,102027900,0.980124064104034,1,0.0020930783915272,0.00201176948002784,0.000161822484060929,0.00021033892106463,0.00217944947177034,0.00203531594598971
2.5,"indep",20,20,0.561652450629241,0.567490828653027,0.562834118301842,0.00583837802378628,0.00118166767260142,0.0312387971050451,0.0331862104610447,0.0301547650917841,3.59489457126074,10.0529563405106,0.177341700945952,0.173646612272637,0.9477,0.9592,0,0,0,0,20,1e+08,100100126,0.998999741518807,1,0.00177254433371552,0.00173651274374201,6.96147104984228e-05,8.00241999562326e-05,0.00222631332026739,0.00197826590730367
3,"indep",20,20,0.746452048089074,0.755035612228307,0.747221136094543,0.00858356413923267,0.000769088005468488,0.0253168141083117,0.0266950904099057,0.024976848631507,1.36112238105108,6.87933775693075,0.160306394127841,0.15803462419041,0.9486,0.9579,0,0,0,0,20,1e+08,100005000,0.999950002499875,1,0.00160084431246299,0.00158040654995818,4.08869032519495e-05,4.49133268796576e-05,0.00220812227922278,0.00200817305031215
4,"indep",20,20,1.03658596433312,1.0466641138743,1.03604778217998,0.0100781495411753,-0.000538182153141165,0.0198059750510679,0.0208946644801625,0.0194807733395168,1.66934703198547,7.25787994143721,0.140877968692086,0.139567599758013,0.9487,0.9591,0,0,0,0,20,1e+08,1e+08,1,1,0.00140524046573534,0.00139573540972194,1.92864842478703e-05,2.19719097915631e-05,0.00220608952674183,0.0019805855194866
5,"indep",20,20,1.26086031145536,1.2702014380345,1.25839309808427,0.00934112657913744,-0.00246721337108702,0.017379081535676,0.0184075657843319,0.0181397345345231,-4.19329730211542,1.47648935710252,0.135548939383513,0.134699694516684,0.9416,0.9512,0,0,0,0,20,1e+08,1e+08,1,1,0.00135233454185497,0.00134683831748741,1.14680387061406e-05,1.46446302823887e-05,0.00234498272914749,0.00215449669296567
0.2,"indep",100,100,-2.30258509299405,-1.97508534528491,-2.23097531760945,0.32749974770914,0.0716097753845917,3.35128275083636,0.37103206666959,1.09513103797919,206.016598435596,-66.1198474153155,0.718748306604625,0.860654410961591,0.82934131736527,0.734880239520958,0.332,0,0.085179640718563,569,20,1e+08,197109973,0.507331001460794,1,0.00782866997570348,0.00857713018636912,0.0722325910240605,0.000867544452932081,0.00460301737597083,0.00540058869438275
0.3,"indep",100,100,-1.67620360874636,-1.6798760836875,-1.83843930679541,-0.00367247494113543,-0.16223569804905,1.71409699453625,0.306126882419917,0.709546681732002,141.576352714686,-56.855991254492,0.561110829091957,0.818952301466443,0.909500173150179,0.837700565623918,0.1337,0,0.0369387048366617,320,20,1e+08,160704078,0.622261744969533,1,0.00602879141772603,0.00802762040112153,0.045266077779714,0.00106863516946622,0.0030824150039735,0.00396158291723421
0.4,"indep",100,100,-1.32963001846639,-1.40413942526688,-1.44646286236698,-0.0745094068004886,-0.116832843900593,0.791721377487925,0.232832819725888,0.426233436800501,85.7483034252171,-45.3743419395635,0.487331665089063,0.67034943690716,0.936611681709721,0.890133831310302,0.0361000000000002,0,0.0145243282498186,140,20,1e+08,137430144,0.727642401364289,1,0.00490563050327335,0.0066012273885307,0.0278309458973383,0.00110582062824451,0.00248180931297771,0.0031852509475118
0.5,"indep",100,100,-1.08141157530944,-1.13383305063733,-1.10937129186045,-0.0524214753278882,-0.027959716551009,0.264545771218442,0.159871402097616,0.186905433980869,41.53990367424,-14.4640160039542,0.372514284310455,0.439355254940783,0.944221105527638,0.927236180904523,0.00500000000000007,0,0.00261306532663314,26,20,1e+08,123231367,0.811481706601534,1,0.00369751447893305,0.00438486626188989,0.0122778971320929,0.000945814221492463,0.00230070143125072,0.00260400244166413
0.6,"indep",100,100,-0.885978420965938,-0.917286690999592,-0.883747556939444,-0.031308270033654,0.00223086402649375,0.102974623030302,0.104982287307121,0.0793775313635775,29.7276713716896,32.2569315317509,0.284363660223947,0.283958863015852,0.948063644551186,0.943160212148504,0.000700000000000006,0,0.000200140098068654,2,20,1e+08,115497895,0.865816645402931,1,0.002827480161486,0.00283964298289805,0.00396073702624367,0.000706390770745762,0.00221976264169859,0.00231617311472555
0.7,"indep",100,100,-0.724084882418989,-0.744199964010553,-0.71774133379147,-0.0201150815915636,0.00634354862751896,0.0589788753802749,0.0688854594494542,0.0495240535845758,19.0913730023178,39.0949537921276,0.235122463648041,0.222619275419733,0.9488,0.9467,0,0,0,0,20,1e+08,108705738,0.919914641488382,1,0.00234272159568661,0.00222540004458919,0.000629599093813243,0.00046416282284992,0.00220405444578849,0.00224631053062572
0.8,"indep",100,100,-0.585591490751473,-0.601608186548052,-0.582872705226156,-0.0160166957965796,0.00271878552531657,0.0414367664241881,0.0473876955596855,0.0352692129476584,17.4870743094911,34.3599462511729,0.198772176351816,0.187811282464862,0.9586,0.9582,0,0,0,0,20,1e+08,104007927,0.961465177553246,1,0.00198135734597094,0.00187800992935763,0.000211499182571453,0.000277467692146212,0.00199213553755762,0.00200131856534636
0.9,"indep",100,100,-0.464434757040508,-0.474497439048517,-0.461433468206936,-0.0100626820080091,0.00300128883357204,0.031543892448425,0.03452317340463,0.0281742639618937,11.9599521431644,22.5344287656401,0.174911901510598,0.167870349586102,0.9532,0.9548,0,0,0,0,20,1e+08,101447774,0.985728873656705,1,0.00174630940320983,0.00167851910807991,0.000123704099451867,0.000161846090645942,0.00211210227025113,0.00207742532958468
1,"indep",100,100,-0.356674943938733,-0.363302132343411,-0.353874094766274,-0.00662718840467813,0.00280084917245904,0.0252117569900169,0.026815724220714,0.0232892684621067,8.25482574104162,15.1419773632871,0.157251547291626,0.152626289646795,0.9527,0.9574,0,0,0,0,20,1e+08,100410978,0.99590704116038,1,0.00157119693734667,0.00152608218855036,8.25528470871158e-05,0.000100267308782071,0.00212279791784334,0.00201953559017909
1.2,"indep",100,100,-0.171245154473388,-0.175431745702999,-0.170163209988285,-0.00418659122961118,0.00108194448510329,0.0176789549626097,0.0182994446824714,0.017052537348746,3.6734569234633,7.31215131346474,0.132949321473311,0.130583317077183,0.9493,0.9544,0,0,0,0,20,1e+08,100000012,0.999999880000014,1,0.00132890031643239,0.00130585364221057,4.39640438929044e-05,4.8296694787738e-05,0.00219384388687983,0.00208616010890823
